DOCTOR, OPNAME, DROPCNT, OPCOUNT, STRTDAT, ENDDATE
Bakri insertion
Cytotec insertion",1075,1,"20220825","20220825"
"001639","	Cesarean section
Right morgagni cystectomy",1075,1,"20220309","20220309"
"001639","	Cesarean section
Right ovarian cystectomy",1075,1,"20231230","20231230"
"001639","	Hysteroscopic polypectomy (3)
Ultrasound guidance",1075,1,"20240509","20240509"
"001639","	Hysteroscopic polypectomy (4)
Ultrasound guidance",1075,1,"20240509","20240509"
"001639","	Hysteroscopic polypectomy (AM-3)
Ultrasound guidance",1075,1,"20250116","20250116"
"001639","	Hysteroscopic polypectomy (PM-1)
Ultrasound guidance",1075,1,"20241205","20241205"
"001639","	Hysteroscopic polypectomy, myomectomy
Ultrasound guidance",1075,1,"20241024","20241024"
"001639","	Hysteroscopic removal
C-arm guidance",1075,1,"20200108","20200108"
"001639","	Hysteroscopic removal
Ultrasound guidance",1075,1,"20191212","20191212"
"001639","	Hysteroscopic removal (PM-3)
Ultrasound guidance",1075,1,"20241128","20241128"
"001639","	Hysteroscopic resection
Laparoscopic repair for uterine perforation",1075,1,"20190916","20190916"
"001639","	Hysteroscopic resection
Primary repair",1075,1,"20190419","20190419"
"001639","	Hysteroscopic resection
Ultrasonud guidance",1075,1,"20190906","20190906"
"001639","	Hysteroscopic resection
Ultrasound guidance",1075,1,"20191101","20191101"
"001639","	Hysteroscopic resection",1075,1,"20190131","20190131"
"001639","	Hysteroscopic resection
Ultrasound guidance",1075,1,"20191024","20191024"
"001639","	Hysteroscopic resection and coagulation by roller ball",1075,1,"20171102","20171102"
"001639","	Hysteroscopic resection for endometrium and adenomyoma
Ultrasound guidance",1075,1,"20190903","20190903"
"001639","	Hysteroscopic resection under TAS guidance",1075,1,"20190812","20190812"
"001639","	Hysteroscopic resection under ultrasound guidance
Endometrial sampling",1075,1,"20190808","20190808"
"001639","	Hysteroscopic ressection
Ultrasound guidance",1075,1,"20210429","20210429"
"001639","	Hysteroscopic synechiolysis",1075,1,"20210916","20210916"
"001639","	Hysteroscopic synechyolysis and resection
IUD removal",1075,1,"20180518","20180518"
"001639","	Hysteroscopy guided endometrial biopsy
Ultrasound guidance
IUD removal",1075,1,"20240513","20240513"
"001639","	Hysteroscopy with directed biopsy
Punch biopsy
Ultrasound guidance
Primary repair for cervical laceration",1075,1,"20191230","20191230"
"001639","	Hysteroscopy with directed endometrial biopsy
IUD removal and reinsertion",1075,1,"20200204","20200204"
"001639","	Hysteroscopy with directed endometrial biopsy
Mirena removal and reinsertion",1075,1,"20200507","20200507"
"001639","	Hysteroscopy with directed endometrial biopsy
Mirena removal and reinsertion
Ultrasound guidance",1075,1,"20200508","20200508"
"001639","	Endoscopic appendectomy
Peritoneal lavage
Ultrasound guidance",1075,1,"20240923","20240923"
"001639","	Endoscopic myomectomy
Both fimbrioplasty
Peritoneal inclusion cystectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20230810","20230810"
"001639","	Endoscopic myomectomy x 2
Laparoscopic right ovarian biopsy
Pelvic adhesiolysis",1075,1,"20230813","20230813"
"001639","	Endoscopic myomectomy x 9
Ultrasound guidance",1075,1,"20190917","20190917"
"001639","	Endoscopic pelvic mass excision
Left paratubal cystectomy
Ultrasound guidance",1075,1,"20240203","20240203"
"001639","	Endoscopic right ovarian cystectomy
Ultrasound guidance",1075,1,"20240724","20240724"
"001639","	Excision",1075,1,"20240620","20240620"
"001639","	Hyseroscopy with directed biopsy",1075,1,"20190708","20190708"
"001639","	Hysteropscopic polypectomy
Ultrasound guidance",1075,1,"20240229","20240229"
"001639","	Hysteropscopic resection",1075,1,"20220524","20220524"
"001639","	Hysteroscopic IUD removal
Hysteroscopic polypectomy",1075,1,"20171127","20171127"
"001639","	Hysteroscopic IUD removal
Ultrasound guidance",1075,1,"20190903","20190903"
"001639","	Hysteroscopic biopsy
Ultrasound guidance",1075,1,"20210312","20210312"
"001639","	Hysteroscopic endometrial biopsy
IUD removal and reinsertion",1075,1,"20211111","20211111"
"001639","	Hysteroscopic endometrial biopsy
Ultrasoundguidance",1075,1,"20230711","20230711"
"001639","	Hysteroscopic endometrial biopsy
Ultrasound guidance",1075,1,"20241031","20241031"
"001639","	Hysteroscopic endometrial biopsy + punch biopsy
Ultrasound guidance",1075,1,"20230923","20230923"
"001639","	Hysteroscopic endometrial biopsy and ablation
Ultrasound guidance",1075,1,"20220510","20220510"
"001639","	Hysteroscopic endometrial biopsy and polypectomy",1075,1,"20221206","20221206"
"001639","	Hysteroscopic endometrial polypectomy
Ultrasound guidance",1075,1,"20231017","20231017"
"001639","	Hysteroscopic endometrial poylpectomy
Endometrial ablation
Ultrasound guidance",1075,1,"20230816","20230816"
"001639","	Hysteroscopic endometrial resection
Myometrial sampling",1075,1,"20180428","20180428"
"001639","	Hysteroscopic myomectomy
Adenomyomectomy
Ultrasound guidance",1075,1,"20240521","20240521"
"001639","	Hysteroscopic myomectomy
Cervical polypectomy
Sampling for adenomyosis
Frozen section biopsy",1075,1,"20171215","20171215"
"001639","	Laparoscopic Rt. ovarian cyst enucleation
Ultrasound guidance",1075,1,"20191221","20191221"
"001639","	Laparoscopic Rt. ovarian cyst enucleation
pelvic adhesiolysis",1075,1,"20170725","20170725"
"001639","	Laparoscopic Rt. ovarian cyst enulceation
Pelvic adhesiolysis
Pelvic peritonectomy
Electrocoagulation for pelvic endometriosis
Cystoscopic examination",1075,1,"20170726","20170726"
"001639","	Laparoscopic Rt. ovarian cystectomy
Pelvic adhesiolysis",1075,1,"20220701","20220701"
"001639","	Laparoscopic Rt. ovarian cystectomy
Right salpingectomy
Pelvic adhesiolysis",1075,1,"20220714","20220714"
"001639","	Laparoscopic bilateral ovarian cyst enucleation
Frozen section biopsy
Ultrasound guidance",1075,1,"20201229","20201229"
"001639","	Laparoscopic bilateral ovarian cyst enucleation
Ultrasound guidance",1075,1,"20201111","20201111"
"001639","	Laparoscopic bilateral pelvic cystectomy
Pelvic adhesiolysis
Frozen section biopsy",1075,1,"20210524","20210524"
"001639","	Laparoscopic bilateral salpingectomy
Pelvic adhesiolysis",1075,1,"20200521","20200521"
"001639","	Laparoscopic bilateral salpingectomy
Pelvic adhesiolysis
Electrocoagulation for pelvic endometriosis",1075,1,"20191001","20191001"
"001639","	Laparoscopic bilateral salpingectomy
Right ovarian cystectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20200914","20200914"
"001639","	Laparoscopic bilateral salpingectomy
pelvic adhesiolysis
Ultrasound guidance
Chromotubation",1075,1,"20200917","20200917"
"001639","	Laparoscopic bilateral salpingectomy
Pelvic adhesiolysis",1075,1,"20190801","20190801"
"001639","	Laparoscopic bilateral salpingo-oohorectomy
Pelvic lymph node dissection
Stump excision
Peritoneal excision
Mesenteric excision
Pelvic adhesiolysis",1075,1,"20200804","20200804"
"001639","	Laparoscopic bilateral salpingo-oophorectomy
Frozen section biopsy
Ultrasound guidance",1075,1,"20201105","20201105"
"001639","	Laparoscopic bilateral salpingo-oophorectomy
Myomectomy
Pelvic adhesiolysis
Ultrasound guidance
Frozen section biopsy",1075,1,"20201126","20201126"
"001639","	Laparoscopic bilateral salpingo-oophorectomy
Pelvic adhesiolysis
Frozen section biopsy",1075,1,"20190701","20190701"
"001639","	Laparoscopic bilateral salpingo-oophorectomy
Pelvic adhesioylsis
Frozen section biopsy
Cystoscopic examination",1075,1,"20200526","20200526"
"001639","	Laparoscopic bilateral salpingo-oophorectomy
Ultrasound guidance",1075,1,"20200730","20200730"
"001639","	Laparoscopic bilateral salpingo-oophorectomy
Ultrasound guidance
Frozen section biopsy",1075,1,"20210401","20210401"
"001639","	Laparoscopic both morgagni cystectomy
Pelvic adhesiolysis",1075,1,"20220315","20220315"
"001639","	Laparoscopic both ovarian cyst enucleation
Both salpingectomy
Pelvic adhesiolysis",1075,1,"20180903","20180903"
"001639","	Laparoscopic both ovarian cyst enucleation
Left tubal tumor resection
Pelvic adhesiolysis",1075,1,"20180704","20180704"
"001639","	Laparoscopic both ovarian cyst enucleation
pelvic adhesiolysis",1075,1,"20180807","20180807"
"001639","	Laparoscopic both ovarian cystectomy",1075,1,"20210824","20210824"
"001639","	Laparoscopic both ovarian cystectomy
E/C for pelvic endometriosis
Ultrasound guidance
Cystoscopic examination",1075,1,"20240204","20240204"
"001639","	Laparoscopic both ovarian cystectomy
Electrocauterization for pelvic endometriotic foci
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20240208","20240208"
"001639","	Laparoscopic both ovarian cystectomy
Electrocauterization for pelvic endometriotic foci
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20250126","20250126"
"001639","	Laparoscopic both ovarian cystectomy
Pelvic adhesiolysis",1075,1,"20220510","20220510"
"001639","	Laparoscopic both ovarian salpingo-oophorectomy",1075,1,"20230822","20230822"
"001639","	Laparoscopic both ovarian tumor resection
Left paratubal cystectomy
Electrocauterization for pelvic endometriotic foci
Ultrasound guidance",1075,1,"20240525","20240525"
"001639","	Hysteroscopic myomectomy x 2
Polypectomy
Ultrasound guidance",1075,1,"20230831","20230831"
"001639","	Hysteroscopic myomectomy x 2
polypectomy",1075,1,"20221208","20221208"
"001639","	Hysteroscopic myomectomy x 2
polypectomy
adenomyomectomy
Ultrasound guidance",1075,1,"20241211","20241211"
"001639","	Hysteroscopic myomectomy x 3",1075,1,"20170810","20170810"
"001639","	Hysteroscopic myomectomy x 3
Ultrasound guidance",1075,1,"20230410","20230410"
"001639","	Hysteroscopic myomectomy x 3
Ultrasound guidance",1075,1,"20231109","20231109"
"001639","	Hysteroscopic myomectomy x 3
Ultrasound guidance
Polypectomy",1075,1,"20230411","20230411"
"001639","	Hysteroscopic myomectomy x 3
polypectomy
Ultrasound guidance",1075,1,"20230525","20230525"
"001639","	Hysteroscopic myomectomy x 4",1075,1,"20190625","20190625"
"001639","	Hysteroscopic myomectomy x 4
Ultrasound guidance",1075,1,"20230717","20230717"
"001639","	Hysteroscopic myomectomy x 8",1075,1,"20220117","20220117"
"001639","	Hysteroscopic myomectomy, polypectomy
Ultrasound guidance",1075,1,"20200514","20200514"
"001639","	Hysteroscopic polypcetomy
Ultrasound guidance",1075,1,"20191129","20191129"
"001639","	Hysteroscopic polypectomy
Endometrial curettage",1075,1,"20180201","20180201"
"001639","	Hysteroscopic polypectomy
Excision of vulvar mass",1075,1,"20190716","20190716"
"001639","	Hysteroscopic polypectomy
Hysteroscopic synechiolysis",1075,1,"20171109","20171109"
"001639","	Hysteroscopic polypectomy
IUD removal",1075,1,"20200618","20200618"
"001639","	Hysteroscopic polypectomy
Punch biopsy",1075,1,"20180322","20180322"
"001639","	Hysteroscopic polypectomy
Single port endoscopic myomectomy
Ultrasound guidance",1075,1,"20250108","20250108"
"001639","	Hysteroscopic polypectomy
Ultrasound guidance
Protescal injection",1075,1,"20200429","20200429"
"001639","	Hysteroscopic polypectomy
Ultrasound guidance
Punch biopsy",1075,1,"20230713","20230713"
"001639","	Hysteroscopic polypectomy
Ultrasound guidance",1075,1,"20240829","20240829"
"001639","	Hysteroscopic polypectomy
Ultrasound guidance",1075,1,"20241031","20241031"
"001639","	Laparoscopic cystectomy
Pelvic adhesiolysis
Cystoscopic examination",1075,1,"20180918","20180918"
"001639","	Laparoscopic detorsion and both ovarian cystectomy",1075,1,"20220701","20220701"
"001639","	Laparoscopic detorsion and cystectomy",1075,1,"20220215","20220215"
"001639","	Laparoscopic detorsion and left ovarian cystectomy
Ultrasound guidance",1075,1,"20230926","20230926"
"001639","	Laparoscopic detorsion of right ovarian cyst
Aspiration of right ovarian cyst",1075,1,"20190421","20190421"
"001639","	Laparoscopic drainage of abscess pocket
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20230310","20230310"
"001639","	Laparoscopic drainage of pus and peritoneal lavage
Right salpingo-oophorectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20200303","20200303"
"001639","	Laparoscopic electrocoagulaiton for bleeding focus
biopsy for left ovarian cyst",1075,1,"20200812","20200812"
"001639","	Laparoscopic electrocoagulation for bleeding focus
and biopsy for ovarian cyst",1075,1,"20230123","20230123"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Biopsy for left ovarian cyst",1075,1,"20200821","20200821"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Biopsy for ovarian cyst
Both paratubal cystectomy
Ultrasound guidance",1075,1,"20240424","20240424"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Biopsy for ovarian cyst
Pelvic mass removal
Ultrasound guidance",1075,1,"20230625","20230625"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Biopsy for right ovarian cyst
Ultrasound guidance",1075,1,"20200627","20200627"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Electrocauterization for pelvic endometriotic foci
Left ovarian tumor resection
Ultrasound guidance",1075,1,"20240316","20240316"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Left paratubal cystectomy
Ultrasound guidance",1075,1,"20240815","20240815"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Right ovarian cystectomy",1075,1,"20200502","20200502"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Right ovarian cystectomy
Right paratubal cystectomy",1075,1,"20241201","20241201"
"001639","	Laparoscopic electrocoagulation for bleeding focus
biopsy for ovarian cyst
E/C for pelvic endometriosis
Ultrasound guidance",1075,1,"20210515","20210515"
"001639","	Laparoscopic electrocoagulation for bleeding focus
biopsy for ovarian cyst
Left paratubal cystectomy
Ultrasound guidance",1075,1,"20231230","20231230"
"001639","	Laparoscopic electrocoagulation for bleeding focus
of left ovarian cyst
Biopsy of left ovarian cyst",1075,1,"20200218","20200218"
"001639","	Laparoscopic electrocoagulation for bleeding focus
of left ovarian cyst and pelvic endometriotic foci
Left ovarian cyst biopsy
Right morgagni cystectomy",1075,1,"20200512","20200512"
"001639","	Laparoscopic electrocoagulation for bleeding focus
ovarian cystectomy
Electrocauterization for pelvic endometriotic foci
Ultrasound guidance",1075,1,"20241212","20241212"
"001639","	Laparoscopic electrocoagulation for bleeding focus
Biopsy for ovarian cyst
E/C for pelvic endometriosis
Blood transfusion",1075,1,"20210320","20210320"
"001639","	Laparoscopic electrocoagulation for bleeding focus and biopsy for cyst wall",1075,1,"20191122","20191122"
"001639","	Laparoscopic electrocoagulation for bleeding focus and biopsy for ovarian cyst",1075,1,"20221230","20221230"
"001639","	Laparoscopic electrocoagulation for bleeding focus and biopsy for ovarian cyst
E/C for pelvic endometriosis
Ultrasound guidance",1075,1,"20240331","20240331"
"001639","	Laparoscopic electrocoagulation for bleeding focus and biopsy for ovarian cyst
Ultrasound guidance",1075,1,"20240208","20240208"
"001639","	Laparoscopic electrocoagulation for bleeding focus and biopsy for ovarian cyst
Ultrasound guidance
Laparoscopic ovarian cystectomy",1075,1,"20241023","20241023"
"001639","	Laparoscopic electrocoagulation for bleeding focus and biopsy for ovarian cyst
Ultrasound guidance
Right paratubal cystectomy",1075,1,"20240916","20240916"
"001639","	Laparoscopic electrocoagulation for bleeding focus and ovarian cystectomy
Ultrasound guidance
Electrocauterization for pelvic endometriotic foci",1075,1,"20241115","20241115"
"001639","	Hysteroscopy with directed endometrial biopsy
Punch biopsy
Ultrasound guidance",1075,1,"20200619","20200619"
"001639","	Hysteroscopy with directed endometrial biopsy
Ultrasound guidance
Mirena removal and reinsertion",1075,1,"20200501","20200501"
"001639","	Hysteroscopy with directed endometrial biopsy
Ultrasound guidance",1075,1,"20200116","20200116"
"001639","	Hysterosopic polypectomy",1075,1,"20211116","20211116"
"001639","	Hysterosopic resection
Ultrasound guidance",1075,1,"20210329","20210329"
"001639","	LEEP
Hysteroscopic adenomyomectomy
Ultrasound guidance",1075,1,"20250107","20250107"
"001639","	LEEP
IUD removal",1075,1,"20241218","20241218"
"001639","	LEEP
Ultrasound guidance",1075,1,"20210304","20210304"
"001639","	LEEP (3)",1075,1,"20240802","20240802"
"001639","	LEEP Conization",1075,1,"20180515","20180515"
"001639","	LEEP conization
Hysteroscopic resection",1075,1,"20190405","20190405"
"001639","	LEEP conzation",1075,1,"20180125","20180125"
"001639","	Laparoscopic + Hysteroscopic myomectomy
Ultrasound guidance",1075,1,"20231012","20231012"
"001639","	Laparoscopic BSO
Pelvic adhesiolysis
Frozen section biopsy
Cystoscopic examination",1075,1,"20220809","20220809"
"001639","	Laparoscopic Lt. adnexectomy
Pelvic adhesiolysis
Frozen section biopsy",1075,1,"20171109","20171109"
"001639","	Laparoscopic Lt. ovarian cyst detorsion and cystectomy",1075,1,"20220424","20220424"
"001639","	Laparoscopic Lt. ovarian cyst enucleation
Pelvic adhesiolysis",1075,1,"20220616","20220616"
"001639","	Laparoscopic Lt. ovarian cyst enucleation and coagulation
left salpingectomy
pelvic adhesiolysis",1075,1,"20190119","20190119"
"001639","	Laparoscopic Lt. salpingectomy
pelvic adhesiolysis
frozen section biopsy",1075,1,"20170809","20170809"
"001639","	Laparoscopic Right salpingo-oophorectomy
Myomectomy
Pelvic wall biopsy
Frozen section biopsy",1075,1,"20171115","20171115"
"001639","	Laparoscopic Right salpingo-oophorectomy
Pelvic mass excision
Peritoneal lavage
Ultrasound guidance",1075,1,"20241221","20241221"
"001639","	Laparoscopic Rt. ovarian cyst enucleation",1075,1,"20180810","20180810"
"001639","	Laparoscopic Rt. ovarian cyst enucleation
Left salpingectomy",1075,1,"20180816","20180816"
"001639","	Laparoscopic Rt. ovarian cyst enucleation
Pelvic adhesiolysis
Electrocoagulation for endometriotic foci
Rt. salpingectomy",1075,1,"20181106","20181106"
"001639","	Laparoscopic Rt. ovarian cyst enucleation
Pelvic adhesiolysis
Frozen section biopsy",1075,1,"20170910","20170910"
"001639","	Laparoscopic Rt. ovarian cyst enucleation
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20210514","20210514"
"001639","	Laparoscopic left ovarian cystectomy
Right salpingectomy
Pelvic adhesiolysis",1075,1,"20230209","20230209"
"001639","	Laparoscopic left ovarian cystectomy
myomectomy
pelvic adhesiolysis
ultrasound guidance",1075,1,"20191005","20191005"
"001639","	Laparoscopic left ovarian cystectomy
Ultrasound guidance",1075,1,"20240804","20240804"
"001639","	Laparoscopic left ovarian partial cystectomy
Electrocoagulation for bleeding focus
Pelvic adhesiolysis",1075,1,"20190804","20190804"
"001639","	Laparoscopic left parovarian cystectomy
Pelvic adhesioylsis
Frozen section biopsy",1075,1,"20181024","20181024"
"001639","	Laparoscopic left partial salpingectomy
Left ovarian biopsy
Pelvic adhesiolysis
Frozen section biopsy
Blood transfusion",1075,1,"20210218","20210218"
"001639","	Laparoscopic left salpingectomy
Diagnostic D&E
Ultrasound guidance",1075,1,"20210317","20210317"
"001639","	Laparoscopic left salpingectomy
Electrocauterization for pelvic endometriotic foci
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20240731","20240731"
"001639","	Laparoscopic left salpingectomy
Electrocauterization for pelvic endometriotic foci
Ultrasound guidance",1075,1,"20231114","20231114"
"001639","	Laparoscopic left salpingectomy
Electrocauterization of endometriotic foci",1075,1,"20180920","20180920"
"001639","	Laparoscopic left salpingectomy
Myomectomy",1075,1,"20200128","20200128"
"001639","	Laparoscopic left salpingectomy
Pelvic adhesiolysis
Diagnostic D&C
Chromopertubation",1075,1,"20190424","20190424"
"001639","	Laparoscopic left salpingectomy
Right chromotubation",1075,1,"20210419","20210419"
"001639","	Laparoscopic left salpingectomy
Right morgagni cystectomy",1075,1,"20210309","20210309"
"001639","	Laparoscopic left salpingectomy
Right ovarian cystectomy
Pelvic adhesiolysis
Diagnostic hysteroscopic examination
Scar revision",1075,1,"20180405","20180405"
"001639","	Laparoscopic left salpingectomy
Right paratubal cystectomy",1075,1,"20230319","20230319"
"001639","	Laparoscopic left salpingectomy
Right paratubal cystectomy
Ultrasound guidance",1075,1,"20240224","20240224"
"001639","	Laparoscopic left salpingectomy
Right partial salpingectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20200728","20200728"
"001639","	Laparoscopic left salpingectomy
left ovarian cyst enucleation
E/C for pelvic endometriosis
pelvic adhesiolysis
Diagnostic endometrial curettage
Ultrasound guidance",1075,1,"20201223","20201223"
"001639","	Laparoscopic left salpingectomy
pelvic adhesiolysis
D&E",1075,1,"20180510","20180510"
"001639","	Laparoscopic left salpingo-oophorectomy
Electrocauterization for pelvic endometriotic foci
Ultrasound guidance",1075,1,"20241218","20241218"
"001639","	Laparoscopic left salpingo-oophorectomy
Pelvic adhesiolysis",1075,1,"20231001","20231001"
"001639","	Laparoscopic left salpingo-oophorectomy
Pelvic adhesiolysis
Frozen section biopsy",1075,1,"20171029","20171029"
"001639","	Laparoscopic left salpingo-oophorectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20210418","20210418"
"001639","	Laparoscopic left salpingo-oophorectomy
Primary repair for suspicious bowel injury
Pelvic adhesiolysis
Frozen section biopsy
Abdominal mass excision",1075,1,"20221026","20221026"
"001639","	Laparoscopic left salpingo-oophorectomy
Right paraovarian cystectomy
pelvic adhesiolysis
Ultrasound guidance",1075,1,"20240828","20240828"
"001639","	Laparoscopic left salpingo-oophorectomy
Right salpingectomy
Pelvic inflammatory tissue removal
Pus drainage
Pelvic adhesiolysis
Cystoscopic examination
Ultrasound guidance",1075,1,"20210405","20210405"
"001639","	Laparoscopic both paratubal cystectomy
Electrocauterization for pelvic endometriotic foci
Ultrasound guidance",1075,1,"20240928","20240928"
"001639","	Laparoscopic both salpingectomy
Diagnostic dilatation and curettage",1075,1,"20181030","20181030"
"001639","	Laparoscopic both salpingectomy
Electrocoagulation for endometriotic foci
Pelvic adhesiolysis
Ultrasound guidance
Left ovarian cystectomy",1075,1,"20200430","20200430"
"001639","	Laparoscopic both salpingectomy
Hysteroscopic polypectomy
Ultrasound guidance",1075,1,"20241205","20241205"
"001639","	Laparoscopic both salpingectomy
Left ovarian tumor resection
Pelvic endometriotic focus enucleation and electrocoagulation
Pelvic adhesiolysis",1075,1,"20180502","20180502"
"001639","	Laparoscopic both salpingectomy
Pelvic adhesiolysis
Cystoscopic examination
Pelvic wall mass excision",1075,1,"20181025","20181025"
"001639","	Laparoscopic both salpingectomy
Pelvic adhesiolysis
Hysteroscopic polypectomy
Ultrasound guidance",1075,1,"20231227","20231227"
"001639","	Laparoscopic both salpingectomy
Ultrasound guidance",1075,1,"20250202","20250202"
"001639","	Laparoscopic both salpingectomy
Uterine mass resection
Ultrasound guidance",1075,1,"20231005","20231005"
"001639","	Laparoscopic both salpingectomy
Diagnostic dilatation and evacuation",1075,1,"20190116","20190116"
"001639","	Laparoscopic both salpingo-oophorectomy
Frozen section biopsy
Myomectomy",1075,1,"20230220","20230220"
"001639","	Laparoscopic both salpingo-oophorectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20231103","20231103"
"001639","	Laparoscopic both salpingo-oophorectomy
frozen section biopsy",1075,1,"20240317","20240317"
"001639","	Laparoscopic both salpingo-oophorectomy
frozen section biopsy
pelvic adhesiolysis",1075,1,"20181223","20181223"
"001639","	Laparoscopic both salpingo-oophorectomy
pelvic adhesiolysis",1075,1,"20190314","20190314"
"001639","	Laparoscopic both salpingo-oophorectomy
Pelvic adhesiolysis
Primary repair for serosal injury of stomach",1075,1,"20190113","20190113"
"001639","	Laparoscopic coagulation for bleeding focus of right  ovarian cyst",1075,1,"20180612","20180612"
"001639","	Laparoscopic coagulation for rupture site of right ovarian cyst
Pelvic adhesiolysis",1075,1,"20171024","20171024"
"001639","	Laparoscopic cornual pregnancy evacuation
Left salpingectomy
Ultrasound guidance",1075,1,"20231230","20231230"
"001639","	Laparoscopic cyst lysis
Pelvic adhesiolysis
Ultrasound guidance
E/C for pelvic endometriosis",1075,1,"20240102","20240102"
"001639","	Laparoscopic cystectomy
Pelvic adhesiolysis",1075,1,"20190503","20190503"
"001639","	Laparoscopic myomectomy, right salpingectomy
Hysteroscopic polypectomy
Ultrasound guidance",1075,1,"20210222","20210222"
"001639","	Laparoscopic partial cyst excision and marsupialization
Right ovarian cyst enucleation
Frozen section biopsy
Pelvic adhesiolysis
Right morgagni cystectomy",1075,1,"20190116","20190116"
"001639","	Laparoscopic partial resection of the pelvic wall cyst
Left salpingo-oophorectomy
Frozen section biopsy
Primary repair for the laceration of left external iliac vein",1075,1,"20180131","20180131"
"001639","	Laparoscopic partial vaginectomy
Pelvic adhesiolysis
Frozen section biopsy
Cystoscopic examination",1075,1,"20181009","20181009"
"001639","	Laparoscopic primary repair for the ruptured cornual pregnancy
Right salpingectomy",1075,1,"20180508","20180508"
"001639","	Laparoscopic pus drainage
biopsy for right ovarian cyst
Ultrasound guidance",1075,1,"20230418","20230418"
"001639","	Laparoscopic repair of stump dehiscence
Debridement of stump
Pelvic adhesiolysis
Cystoscopic examination",1075,1,"20200113","20200113"
"001639","	Laparoscopic right ovarian cyst enucleation
Bilateral salpingectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20201215","20201215"
"001639","	Laparoscopic right ovarian cyst enucleation
Left ovarian endometriotic focus electrocauterization",1075,1,"20180109","20180109"
"001639","	Laparoscopic right ovarian cyst enucleation
Pelvic adhesiolysis",1075,1,"20180712","20180712"
"001639","	Laparoscopic right ovarian cyst enucleation
Pus drainage
Left salpingectomy
Pelvic adhesiolysis",1075,1,"20180727","20180727"
"001639","	Laparoscopic right ovarian cyst enucleation
Scar revision",1075,1,"20171122","20171122"
"001639","	Laparoscopic right ovarian cyst enucleation
Ultrasound guidance",1075,1,"20200503","20200503"
"001639","	Laparoscopic right ovarian cyst enucleation
myolysis
electrocoagulation for endometriotic focus",1075,1,"20180205","20180205"
"001639","	Laparoscopic right ovarian cyst enucleation",1075,1,"20171122","20171122"
"001639","	Laparoscopic right ovarian cystectomy",1075,1,"20230112","20230112"
"001639","	Laparoscopic right ovarian cystectomy
Electrocauterization for pelvic endometriotic foci
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20240402","20240402"
"001639","	Laparoscopic right ovarian cystectomy
Endometrial polypectomy
Ultrasound guidance",1075,1,"20240629","20240629"
"001639","	Laparoscopic right ovarian cystectomy
Frozen section biopsy",1075,1,"20221222","20221222"
"001639","	Laparoscopic right ovarian cystectomy
Left paratubal cystectomy",1075,1,"20200910","20200910"
"001639","	Laparoscopic right ovarian cystectomy
Left paratubal cystectomy
Electrocauterization for pelvic endometriotic foci
Ultrasound guidance",1075,1,"20240329","20240329"
"001639","	Laparoscopic right ovarian cystectomy
Left salpingectomy
Left ovarian tumor resection",1075,1,"20230824","20230824"
"001639","	Laparoscopic right ovarian cystectomy
Pelvic adhesiolysis",1075,1,"20230220","20230220"
"001639","	Laparoscopic right ovarian cystectomy
Pelvic adhesiolysis
Ultrasound guidance",1075,1,"20230512","20230512"
"001639","	Laparoscopic right ovarian cystectomy
Right salpingectomy
Electrocauterization for pelvic endometriotic foci
pelvic adhesiolysis
Ultrasound guidance",1075,1,"20240620","20240620"
"001639","	Laparoscopic right ovarian cystectomy
Right salpingectomy
Pelvic adhesiolysis",1075,1,"20240310","20240310"
"001639","	Laparoscopic right ovarian cystectomy
Ultrasound guidance
Electrocauterization for pelvic endometriotic foci",1075,1,"20230330","20230330"
"001639","	Laparoscopic right ovarian cystectomy
Ultrasound guidance
Frozen section biopsy",1075,1,"20231226","20231226"
"001639","	Laparoscopic right ovarian cystectomy
Ultrasound guidance
Pelvic adhesiolysis",1075,1,"20231220","20231220"
"001639","	Laparoscopic right ovarian cystectomy
Both salpingectomy
Electrocauterization for pelvic endometriotic foci
Pelvic Adhesiolysis
Ultrasound guidance",1075,1,"20240704","20240704"
"001639","	Laparoscopic right ovarian cystectomy
Right fimbrioplasty
Pelvic adhesiolysis",1075,1,"20220707","20220707"
"001639","	Laparoscopic electrocoagulation for bleeding focus of right ovarian cyst",1075,1,"20180731","20180731"
